"date","AOT_at_500nm","filename"
2013-11-23,35000,"MOD09CMA.A2013327.006.2015271114733.hdf"
2013-09-10,30000,"MOD09CMA.A2013253.006.2015268092705.hdf"
2013-09-24,17000,"MOD09CMA.A2013267.006.2015268044723.hdf"
2013-12-27,NA,"MOD09CMA.A2013361.006.2015272003620.hdf"
2013-11-16,45000,"MOD09CMA.A2013320.006.2015270215713.hdf"
2013-09-15,13000,"MOD09CMA.A2013258.006.2015268032521.hdf"
2013-10-29,NA,"MOD09CMA.A2013302.006.2015270005513.hdf"
2013-09-17,20000,"MOD09CMA.A2013260.006.2015268053923.hdf"
2013-12-01,55000,"MOD09CMA.A2013335.006.2015271131508.hdf"
2013-09-18,46000,"MOD09CMA.A2013261.006.2015268091314.hdf"
2014-01-04,52000,"MOD09CMA.A2014004.006.2015272044006.hdf"
2013-11-24,NA,"MOD09CMA.A2013328.006.2015271114758.hdf"
2013-10-02,NA,"MOD09CMA.A2013275.006.2015268081646.hdf"
2013-09-23,51000,"MOD09CMA.A2013266.006.2015268041112.hdf"
2013-11-06,NA,"MOD09CMA.A2013310.006.2015270011102.hdf"
2013-12-09,46000,"MOD09CMA.A2013343.006.2015271144055.hdf"
2013-09-25,44000,"MOD09CMA.A2013268.006.2015268062504.hdf"
2013-09-26,26000,"MOD09CMA.A2013269.006.2015268064714.hdf"
2013-12-02,NA,"MOD09CMA.A2013336.006.2015271133037.hdf"
2014-01-12,76000,"MOD09CMA.A2014012.006.2015272063252.hdf"
2013-10-10,22000,"MOD09CMA.A2013283.006.2015269111413.hdf"
2013-11-14,83000,"MOD09CMA.A2013318.006.2015270004149.hdf"
2013-12-17,NA,"MOD09CMA.A2013351.006.2015271161705.hdf"
2013-10-01,17000,"MOD09CMA.A2013274.006.2015268051402.hdf"
2013-10-03,20000,"MOD09CMA.A2013276.006.2015268083501.hdf"
2014-01-20,42000,"MOD09CMA.A2014020.006.2015272062503.hdf"
2013-10-04,30000,"MOD09CMA.A2013277.006.2015268084340.hdf"
2013-12-10,NA,"MOD09CMA.A2013344.006.2015271145351.hdf"
2013-10-18,NA,"MOD09CMA.A2013291.006.2015269145638.hdf"
2013-11-22,28000,"MOD09CMA.A2013326.006.2015271080012.hdf"
2013-12-25,65000,"MOD09CMA.A2013359.006.2015271164056.hdf"
2013-10-09,NA,"MOD09CMA.A2013282.006.2015269093015.hdf"
2014-01-28,154000,"MOD09CMA.A2014028.006.2015272065613.hdf"
2013-12-18,70000,"MOD09CMA.A2013352.006.2015271161715.hdf"
2013-10-11,57000,"MOD09CMA.A2013284.006.2015269135650.hdf"
2013-10-26,23000,"MOD09CMA.A2013299.006.2015269175910.hdf"
2013-11-30,55000,"MOD09CMA.A2013334.006.2015271114206.hdf"
2013-10-12,26000,"MOD09CMA.A2013285.006.2015269143256.hdf"
2014-01-02,46000,"MOD09CMA.A2014002.006.2015272015420.hdf"
2013-10-17,18000,"MOD09CMA.A2013290.006.2015269145050.hdf"
2014-02-05,NA,"MOD09CMA.A2014036.006.2015274084737.hdf"
2013-12-26,NA,"MOD09CMA.A2013360.006.2015271225656.hdf"
2013-10-19,17000,"MOD09CMA.A2013292.006.2015269163732.hdf"
2013-11-03,NA,"MOD09CMA.A2013307.006.2015269204032.hdf"
2013-12-08,36000,"MOD09CMA.A2013342.006.2015271143228.hdf"
2013-10-20,28000,"MOD09CMA.A2013293.006.2015269223749.hdf"
2013-10-25,NA,"MOD09CMA.A2013298.006.2015269122911.hdf"
2014-01-10,121000,"MOD09CMA.A2014010.006.2015272043406.hdf"
2014-01-03,62000,"MOD09CMA.A2014003.006.2015272032020.hdf"
2014-02-13,NA,"MOD09CMA.A2014044.006.2015274125209.hdf"
2013-11-11,72000,"MOD09CMA.A2013315.006.2015269195139.hdf"
2013-10-27,NA,"MOD09CMA.A2013300.006.2015269181431.hdf"
2013-12-16,55000,"MOD09CMA.A2013350.006.2015271161335.hdf"
2013-11-02,NA,"MOD09CMA.A2013306.006.2015269171848.hdf"
2014-01-11,NA,"MOD09CMA.A2014011.006.2015272063233.hdf"
2014-01-18,38000,"MOD09CMA.A2014018.006.2015272043332.hdf"
2013-10-28,NA,"MOD09CMA.A2013301.006.2015269221357.hdf"
2014-02-21,44000,"MOD09CMA.A2014052.006.2015274162654.hdf"
2013-11-19,NA,"MOD09CMA.A2013323.006.2015270234635.hdf"
2013-11-04,17000,"MOD09CMA.A2013308.006.2015269210459.hdf"
2013-12-24,30000,"MOD09CMA.A2013358.006.2015271154619.hdf"
2013-11-10,NA,"MOD09CMA.A2013314.006.2015269172033.hdf"
2014-01-26,121000,"MOD09CMA.A2014026.006.2015272043943.hdf"
2014-01-19,32000,"MOD09CMA.A2014019.006.2015272062401.hdf"
2013-11-05,43000,"MOD09CMA.A2013309.006.2015269231022.hdf"
2014-03-01,NA,"MOD09CMA.A2014060.006.2015274172721.hdf"
2014-01-01,77000,"MOD09CMA.A2014001.006.2015272055116.hdf"
2013-11-27,NA,"MOD09CMA.A2013331.006.2015271034200.hdf"
2013-11-12,NA,"MOD09CMA.A2013316.006.2015269230819.hdf"
2013-11-18,NA,"MOD09CMA.A2013322.006.2015271002358.hdf"
2014-02-03,75000,"MOD09CMA.A2014034.006.2015274043918.hdf"
2014-01-27,NA,"MOD09CMA.A2014027.006.2015272050534.hdf"
2013-11-13,26000,"MOD09CMA.A2013317.006.2015269230837.hdf"
2014-03-09,NA,"MOD09CMA.A2014068.006.2015274235707.hdf"
2014-01-09,92000,"MOD09CMA.A2014009.006.2015272080139.hdf"
2013-12-05,59000,"MOD09CMA.A2013339.006.2015271063651.hdf"
2013-11-20,NA,"MOD09CMA.A2013324.006.2015271021436.hdf"
2013-11-26,NA,"MOD09CMA.A2013330.006.2015271032133.hdf"
2014-02-11,NA,"MOD09CMA.A2014042.006.2015274104412.hdf"
2014-02-04,186000,"MOD09CMA.A2014035.006.2015274074630.hdf"
2013-11-21,55000,"MOD09CMA.A2013325.006.2015271051421.hdf"
2014-01-17,53000,"MOD09CMA.A2014017.006.2015272094944.hdf"
2013-12-13,38000,"MOD09CMA.A2013347.006.2015271090157.hdf"
2014-03-17,59000,"MOD09CMA.A2014076.006.2015276080604.hdf"
2013-11-28,NA,"MOD09CMA.A2013332.006.2015271063559.hdf"
2013-12-04,40000,"MOD09CMA.A2013338.006.2015271043027.hdf"
2014-02-12,NA,"MOD09CMA.A2014043.006.2015274120407.hdf"
2014-02-19,55000,"MOD09CMA.A2014050.006.2015274121144.hdf"
2013-11-29,27000,"MOD09CMA.A2013333.006.2015271070443.hdf"
2014-01-25,31000,"MOD09CMA.A2014025.006.2015272083206.hdf"
2013-12-06,NA,"MOD09CMA.A2013340.006.2015271082846.hdf"
2013-12-12,52000,"MOD09CMA.A2013346.006.2015271071028.hdf"
2013-12-21,58000,"MOD09CMA.A2013355.006.2015271124803.hdf"
2014-03-25,NA,"MOD09CMA.A2014084.006.2015276114744.hdf"
2014-02-27,NA,"MOD09CMA.A2014058.006.2015274100619.hdf"
2014-02-20,170000,"MOD09CMA.A2014051.006.2015274160609.hdf"
2013-12-07,72000,"MOD09CMA.A2013341.006.2015271115602.hdf"
2013-12-14,NA,"MOD09CMA.A2013348.006.2015271094321.hdf"
2014-02-02,NA,"MOD09CMA.A2014033.006.2015274042511.hdf"
2013-12-29,75000,"MOD09CMA.A2013363.006.2015272022438.hdf"
2014-04-02,340000,"MOD09CMA.A2014092.006.2015276203427.hdf"
2013-12-20,52000,"MOD09CMA.A2013354.006.2015271090627.hdf"
2014-03-07,NA,"MOD09CMA.A2014066.006.2015274180244.hdf"
2013-12-15,37000,"MOD09CMA.A2013349.006.2015271153005.hdf"
2014-02-28,NA,"MOD09CMA.A2014059.006.2015274112901.hdf"
2013-12-22,66000,"MOD09CMA.A2013356.006.2015271130303.hdf"
2014-02-10,82000,"MOD09CMA.A2014041.006.2015275004536.hdf"
2013-12-28,NA,"MOD09CMA.A2013362.006.2015272010425.hdf"
2014-01-06,NA,"MOD09CMA.A2014006.006.2015272072613.hdf"
2014-04-10,59000,"MOD09CMA.A2014100.006.2015276170556.hdf"
2014-03-08,192000,"MOD09CMA.A2014067.006.2015274191626.hdf"
2013-12-23,89000,"MOD09CMA.A2013357.006.2015271152820.hdf"
2013-12-30,NA,"MOD09CMA.A2013364.006.2015272043423.hdf"
2014-03-15,71000,"MOD09CMA.A2014074.006.2015276034404.hdf"
2014-02-18,NA,"MOD09CMA.A2014049.006.2015275014001.hdf"
2014-01-05,54000,"MOD09CMA.A2014005.006.2015272060908.hdf"
2014-01-14,58000,"MOD09CMA.A2014014.006.2015272074657.hdf"
2014-04-18,186000,"MOD09CMA.A2014108.006.2015276175553.hdf"
2014-01-07,172000,"MOD09CMA.A2014007.006.2015272070515.hdf"
2013-12-31,NA,"MOD09CMA.A2013365.006.2015272055118.hdf"
2014-03-16,NA,"MOD09CMA.A2014075.006.2015276062014.hdf"
2014-03-23,NA,"MOD09CMA.A2014082.006.2015276091419.hdf"
2014-01-13,62000,"MOD09CMA.A2014013.006.2015272074616.hdf"
2014-04-26,NA,"MOD09CMA.A2014116.006.2015279065851.hdf"
2014-01-22,NA,"MOD09CMA.A2014022.006.2015272065849.hdf"
2014-02-26,NA,"MOD09CMA.A2014057.006.2015275010252.hdf"
2014-01-08,NA,"MOD09CMA.A2014008.006.2015272080305.hdf"
2014-01-15,NA,"MOD09CMA.A2014015.006.2015272093649.hdf"
2014-01-30,NA,"MOD09CMA.A2014030.006.2015272092830.hdf"
2014-01-21,69000,"MOD09CMA.A2014021.006.2015272061111.hdf"
2014-03-31,NA,"MOD09CMA.A2014090.006.2015276124143.hdf"
2014-03-24,134000,"MOD09CMA.A2014083.006.2015276114314.hdf"
2014-03-06,108000,"MOD09CMA.A2014065.006.2015275010035.hdf"
2014-05-04,459000,"MOD09CMA.A2014124.006.2015279111549.hdf"
2014-01-16,33000,"MOD09CMA.A2014016.006.2015272095010.hdf"
2014-01-23,27000,"MOD09CMA.A2014023.006.2015272084226.hdf"
2014-03-14,NA,"MOD09CMA.A2014073.006.2015276034703.hdf"
2014-02-07,NA,"MOD09CMA.A2014038.006.2015274165207.hdf"
2014-01-29,NA,"MOD09CMA.A2014029.006.2015272072436.hdf"
2014-04-01,NA,"MOD09CMA.A2014091.006.2015276152032.hdf"
2014-04-08,74000,"MOD09CMA.A2014098.006.2015276133437.hdf"
2014-05-12,71000,"MOD09CMA.A2014132.006.2015279152151.hdf"
2014-01-24,56000,"MOD09CMA.A2014024.006.2015272083736.hdf"
2014-01-31,56000,"MOD09CMA.A2014031.006.2015272092126.hdf"
2014-03-22,75000,"MOD09CMA.A2014081.006.2015276205847.hdf"
2014-02-06,NA,"MOD09CMA.A2014037.006.2015274161835.hdf"
2014-02-15,NA,"MOD09CMA.A2014046.006.2015275002143.hdf"
2014-04-09,302000,"MOD09CMA.A2014099.006.2015276154141.hdf"
2014-05-20,701000,"MOD09CMA.A2014140.006.2015279175616.hdf"
2014-04-16,232000,"MOD09CMA.A2014106.006.2015276154546.hdf"
2014-02-01,37000,"MOD09CMA.A2014032.006.2015274024414.hdf"
2014-02-08,NA,"MOD09CMA.A2014039.006.2015275002151.hdf"
2014-03-30,112000,"MOD09CMA.A2014089.006.2015277014953.hdf"
2014-02-14,NA,"MOD09CMA.A2014045.006.2015275000507.hdf"
2014-02-23,51000,"MOD09CMA.A2014054.006.2015274231925.hdf"
2014-04-24,NA,"MOD09CMA.A2014114.006.2015279051650.hdf"
2014-05-28,76000,"MOD09CMA.A2014148.006.2015279194120.hdf"
2014-04-17,NA,"MOD09CMA.A2014107.006.2015276174215.hdf"
2014-02-09,NA,"MOD09CMA.A2014040.006.2015275010047.hdf"
2014-02-16,NA,"MOD09CMA.A2014047.006.2015275012713.hdf"
2014-04-07,81000,"MOD09CMA.A2014097.006.2015277010151.hdf"
2014-02-22,40000,"MOD09CMA.A2014053.006.2015274193519.hdf"
2014-06-05,191000,"MOD09CMA.A2014156.006.2015287101350.hdf"
2014-04-25,NA,"MOD09CMA.A2014115.006.2015279054240.hdf"
2014-03-03,NA,"MOD09CMA.A2014062.006.2015274222651.hdf"
2014-05-02,178000,"MOD09CMA.A2014122.006.2015279083038.hdf"
2014-02-17,67000,"MOD09CMA.A2014048.006.2015275013702.hdf"
2014-04-15,199000,"MOD09CMA.A2014105.006.2015276234301.hdf"
2014-02-24,33000,"MOD09CMA.A2014055.006.2015274231848.hdf"
2014-03-02,NA,"MOD09CMA.A2014061.006.2015274180240.hdf"
2014-05-03,NA,"MOD09CMA.A2014123.006.2015279111611.hdf"
2014-06-13,52000,"MOD09CMA.A2014164.006.2015287203611.hdf"
2014-03-11,NA,"MOD09CMA.A2014070.006.2015275013031.hdf"
2014-02-25,NA,"MOD09CMA.A2014056.006.2015275005246.hdf"
2014-05-10,54000,"MOD09CMA.A2014130.006.2015279102028.hdf"
2014-05-11,102000,"MOD09CMA.A2014131.006.2015279124833.hdf"
2014-03-04,NA,"MOD09CMA.A2014063.006.2015275003531.hdf"
2014-04-23,66000,"MOD09CMA.A2014113.006.2015279042636.hdf"
2014-03-10,53000,"MOD09CMA.A2014069.006.2015275010233.hdf"
2014-06-21,70000,"MOD09CMA.A2014172.006.2015287123422.hdf"
2014-03-19,79000,"MOD09CMA.A2014078.006.2015276153644.hdf"
2014-05-18,74000,"MOD09CMA.A2014138.006.2015279124407.hdf"
2014-03-05,NA,"MOD09CMA.A2014064.006.2015275005624.hdf"
2014-05-19,NA,"MOD09CMA.A2014139.006.2015279152750.hdf"
2014-05-01,153000,"MOD09CMA.A2014121.006.2015279162304.hdf"
2014-03-18,61000,"MOD09CMA.A2014077.006.2015276124231.hdf"
2014-03-12,26000,"MOD09CMA.A2014071.006.2015275025913.hdf"
2014-06-29,34000,"MOD09CMA.A2014180.006.2015287210330.hdf"
2014-05-26,NA,"MOD09CMA.A2014146.006.2015279152805.hdf"
2014-03-27,134000,"MOD09CMA.A2014086.006.2015276194854.hdf"
2014-03-13,54000,"MOD09CMA.A2014072.006.2015276020351.hdf"
2014-05-27,250000,"MOD09CMA.A2014147.006.2015279162239.hdf"
2014-05-09,121000,"MOD09CMA.A2014129.006.2015279234545.hdf"
2014-03-26,NA,"MOD09CMA.A2014085.006.2015276193650.hdf"
2014-03-20,NA,"MOD09CMA.A2014079.006.2015276182908.hdf"
2014-07-07,313000,"MOD09CMA.A2014188.006.2015287212713.hdf"
2014-04-04,NA,"MOD09CMA.A2014094.006.2015276213327.hdf"
2014-06-03,83000,"MOD09CMA.A2014154.006.2015287044419.hdf"
2014-06-04,NA,"MOD09CMA.A2014155.006.2015287044758.hdf"
2014-03-21,58000,"MOD09CMA.A2014080.006.2015276205617.hdf"
2014-05-17,72000,"MOD09CMA.A2014137.006.2015279235021.hdf"
2014-03-28,NA,"MOD09CMA.A2014087.006.2015277010332.hdf"
2014-04-03,NA,"MOD09CMA.A2014093.006.2015276203831.hdf"
2014-07-15,NA,"MOD09CMA.A2014196.006.2015288191726.hdf"
2014-06-12,117000,"MOD09CMA.A2014163.006.2015287125701.hdf"
2014-04-12,69000,"MOD09CMA.A2014102.006.2015276221935.hdf"
2014-06-11,81000,"MOD09CMA.A2014162.006.2015287105011.hdf"
2014-05-25,62000,"MOD09CMA.A2014145.006.2015279234450.hdf"
2014-04-11,289000,"MOD09CMA.A2014101.006.2015276205932.hdf"
2014-03-29,NA,"MOD09CMA.A2014088.006.2015277014311.hdf"
2014-04-05,NA,"MOD09CMA.A2014095.006.2015277003740.hdf"
2014-07-23,64000,"MOD09CMA.A2014204.006.2015288183555.hdf"
2014-06-20,NA,"MOD09CMA.A2014171.006.2015287111137.hdf"
2014-04-20,224000,"MOD09CMA.A2014110.006.2015277000555.hdf"
2014-06-19,30000,"MOD09CMA.A2014170.006.2015287065958.hdf"
2014-06-02,66000,"MOD09CMA.A2014153.006.2015287030149.hdf"
2014-04-19,81000,"MOD09CMA.A2014109.006.2015276224809.hdf"
2014-04-06,45000,"MOD09CMA.A2014096.006.2015277010214.hdf"
2014-04-13,63000,"MOD09CMA.A2014103.006.2015276233806.hdf"
2014-06-28,30000,"MOD09CMA.A2014179.006.2015287131700.hdf"
2014-07-31,89000,"MOD09CMA.A2014212.006.2015288185426.hdf"
2014-04-28,NA,"MOD09CMA.A2014118.006.2015279151957.hdf"
2014-06-27,62000,"MOD09CMA.A2014178.006.2015287104801.hdf"
2014-06-10,91000,"MOD09CMA.A2014161.006.2015287204708.hdf"
2014-04-14,NA,"MOD09CMA.A2014104.006.2015277001534.hdf"
2014-04-27,NA,"MOD09CMA.A2014117.006.2015279113744.hdf"
2014-08-08,298000,"MOD09CMA.A2014220.006.2015288185141.hdf"
2014-07-06,NA,"MOD09CMA.A2014187.006.2015287211043.hdf"
2014-04-21,NA,"MOD09CMA.A2014111.006.2015277012759.hdf"
2014-06-18,38000,"MOD09CMA.A2014169.006.2015288091834.hdf"
2014-05-06,NA,"MOD09CMA.A2014126.006.2015279184014.hdf"
2014-07-05,28000,"MOD09CMA.A2014186.006.2015287134308.hdf"
2014-05-05,NA,"MOD09CMA.A2014125.006.2015279184255.hdf"
2014-04-22,104000,"MOD09CMA.A2014112.006.2015279025712.hdf"
2014-08-16,47000,"MOD09CMA.A2014228.006.2015288190138.hdf"
2014-07-14,55000,"MOD09CMA.A2014195.006.2015288133719.hdf"
2014-06-26,44000,"MOD09CMA.A2014177.006.2015288061108.hdf"
2014-04-29,48000,"MOD09CMA.A2014119.006.2015279155319.hdf"
2014-05-14,NA,"MOD09CMA.A2014134.006.2015279230012.hdf"
2014-07-13,101000,"MOD09CMA.A2014194.006.2015288123124.hdf"
2014-04-30,63000,"MOD09CMA.A2014120.006.2015279152503.hdf"
2014-05-13,80000,"MOD09CMA.A2014133.006.2015279182806.hdf"
2014-08-24,68000,"MOD09CMA.A2014236.006.2015289132021.hdf"
2014-07-22,NA,"MOD09CMA.A2014203.006.2015288184126.hdf"
2014-07-04,67000,"MOD09CMA.A2014185.006.2015287210124.hdf"
2014-05-07,NA,"MOD09CMA.A2014127.006.2015280001253.hdf"
2014-05-22,44000,"MOD09CMA.A2014142.006.2015280032558.hdf"
2014-07-21,NA,"MOD09CMA.A2014202.006.2015288124955.hdf"
2014-05-21,87000,"MOD09CMA.A2014141.006.2015279222906.hdf"
2014-05-08,NA,"MOD09CMA.A2014128.006.2015280001529.hdf"
2014-09-01,67000,"MOD09CMA.A2014244.006.2015289134555.hdf"
2014-07-30,119000,"MOD09CMA.A2014211.006.2015288191709.hdf"
2014-07-12,51000,"MOD09CMA.A2014193.006.2015288122645.hdf"
2014-05-30,NA,"MOD09CMA.A2014150.006.2015281195528.hdf"
2014-05-15,304000,"MOD09CMA.A2014135.006.2015279235330.hdf"
2014-07-29,139000,"MOD09CMA.A2014210.006.2015288191247.hdf"
2014-05-29,141000,"MOD09CMA.A2014149.006.2015279235350.hdf"
2014-05-16,64000,"MOD09CMA.A2014136.006.2015280000835.hdf"
2014-09-09,340000,"MOD09CMA.A2014252.006.2015289132641.hdf"
2014-08-07,NA,"MOD09CMA.A2014219.006.2015288190755.hdf"
2014-06-07,105000,"MOD09CMA.A2014158.006.2015287203103.hdf"
2014-05-23,NA,"MOD09CMA.A2014143.006.2015280033341.hdf"
2014-07-20,NA,"MOD09CMA.A2014201.006.2015288190347.hdf"
2014-08-06,NA,"MOD09CMA.A2014218.006.2015288185600.hdf"
2014-05-24,74000,"MOD09CMA.A2014144.006.2015280004334.hdf"
2014-06-06,68000,"MOD09CMA.A2014157.006.2015287101411.hdf"
2014-09-17,46000,"MOD09CMA.A2014260.006.2015289121635.hdf"
2014-08-15,70000,"MOD09CMA.A2014227.006.2015288185343.hdf"
2014-06-15,NA,"MOD09CMA.A2014166.006.2015287203529.hdf"
2014-05-31,99000,"MOD09CMA.A2014151.006.2015281195544.hdf"
2014-08-14,NA,"MOD09CMA.A2014226.006.2015288185858.hdf"
2014-07-28,123000,"MOD09CMA.A2014209.006.2015288202059.hdf"
2014-06-14,NA,"MOD09CMA.A2014165.006.2015287203758.hdf"
2014-06-01,68000,"MOD09CMA.A2014152.006.2015287004626.hdf"
2014-09-25,92000,"MOD09CMA.A2014268.006.2015291001138.hdf"
2014-06-23,199000,"MOD09CMA.A2014174.006.2015287204027.hdf"
2014-08-22,58000,"MOD09CMA.A2014234.006.2015289115322.hdf"
2014-06-08,67000,"MOD09CMA.A2014159.006.2015287202835.hdf"
2014-08-23,NA,"MOD09CMA.A2014235.006.2015289115355.hdf"
2014-08-05,NA,"MOD09CMA.A2014217.006.2015288195956.hdf"
2014-06-22,NA,"MOD09CMA.A2014173.006.2015287204019.hdf"
2014-06-09,127000,"MOD09CMA.A2014160.006.2015287203555.hdf"
2014-07-01,NA,"MOD09CMA.A2014182.006.2015288073341.hdf"
2014-08-13,68000,"MOD09CMA.A2014225.006.2015289020624.hdf"
2014-10-03,43000,"MOD09CMA.A2014276.006.2015291015004.hdf"
2014-08-31,82000,"MOD09CMA.A2014243.006.2015289132622.hdf"
2014-06-30,NA,"MOD09CMA.A2014181.006.2015287205424.hdf"
2014-06-16,188000,"MOD09CMA.A2014167.006.2015288060937.hdf"
2014-08-30,30000,"MOD09CMA.A2014242.006.2015289130809.hdf"
2014-06-17,32000,"MOD09CMA.A2014168.006.2015288101538.hdf"
2014-07-09,121000,"MOD09CMA.A2014190.006.2015288032025.hdf"
2014-10-11,49000,"MOD09CMA.A2014284.006.2015291042159.hdf"
2014-08-21,75000,"MOD09CMA.A2014233.006.2015289100650.hdf"
2014-09-08,NA,"MOD09CMA.A2014251.006.2015289132917.hdf"
2014-06-24,NA,"MOD09CMA.A2014175.006.2015287204215.hdf"
2014-07-08,NA,"MOD09CMA.A2014189.006.2015288021354.hdf"
2014-09-07,20000,"MOD09CMA.A2014250.006.2015289124639.hdf"
2014-07-17,111000,"MOD09CMA.A2014198.006.2015288183539.hdf"
2014-06-25,93000,"MOD09CMA.A2014176.006.2015288061502.hdf"
2014-10-19,53000,"MOD09CMA.A2014292.006.2015291071552.hdf"
2014-07-10,59000,"MOD09CMA.A2014191.006.2015288024822.hdf"
2014-09-16,20000,"MOD09CMA.A2014259.006.2015289104940.hdf"
2014-08-29,NA,"MOD09CMA.A2014241.006.2015289133306.hdf"
2014-07-16,577000,"MOD09CMA.A2014197.006.2015288183402.hdf"
2014-07-03,75000,"MOD09CMA.A2014184.006.2015288043634.hdf"
2014-09-15,NA,"MOD09CMA.A2014258.006.2015289110228.hdf"
2014-07-25,81000,"MOD09CMA.A2014206.006.2015288191452.hdf"
2014-10-27,239000,"MOD09CMA.A2014300.006.2015291072119.hdf"
2014-09-06,27000,"MOD09CMA.A2014249.006.2015289184619.hdf"
2014-07-24,NA,"MOD09CMA.A2014205.006.2015288190635.hdf"
2014-09-24,NA,"MOD09CMA.A2014267.006.2015291000806.hdf"
2014-07-18,209000,"MOD09CMA.A2014199.006.2015288191543.hdf"
2014-07-11,131000,"MOD09CMA.A2014192.006.2015288104342.hdf"
2014-08-02,59000,"MOD09CMA.A2014214.006.2015288194957.hdf"
2014-09-23,66000,"MOD09CMA.A2014266.006.2015290224240.hdf"
2014-11-04,52000,"MOD09CMA.A2014308.006.2015292002306.hdf"
2014-09-14,34000,"MOD09CMA.A2014257.006.2015289134531.hdf"
2014-08-01,68000,"MOD09CMA.A2014213.006.2015288184944.hdf"
2014-10-02,15000,"MOD09CMA.A2014275.006.2015291014845.hdf"
2014-07-26,NA,"MOD09CMA.A2014207.006.2015288184059.hdf"
2014-07-19,83000,"MOD09CMA.A2014200.006.2015288183821.hdf"
2014-08-10,166000,"MOD09CMA.A2014222.006.2015289064038.hdf"
2014-10-01,20000,"MOD09CMA.A2014274.006.2015290232738.hdf"
2014-11-12,NA,"MOD09CMA.A2014316.006.2015292012904.hdf"
2014-08-09,NA,"MOD09CMA.A2014221.006.2015288194012.hdf"
2014-09-22,231000,"MOD09CMA.A2014265.006.2015290214520.hdf"
2014-10-10,NA,"MOD09CMA.A2014283.006.2015291041103.hdf"
2014-08-03,NA,"MOD09CMA.A2014215.006.2015288194515.hdf"
2014-08-18,44000,"MOD09CMA.A2014230.006.2015289063415.hdf"
2014-07-27,NA,"MOD09CMA.A2014208.006.2015288192503.hdf"
2014-11-20,NA,"MOD09CMA.A2014324.006.2015292054459.hdf"
2014-10-09,54000,"MOD09CMA.A2014282.006.2015291005213.hdf"
2014-08-17,27000,"MOD09CMA.A2014229.006.2015289064450.hdf"
2014-09-30,30000,"MOD09CMA.A2014273.006.2015291102024.hdf"
2014-10-18,28000,"MOD09CMA.A2014291.006.2015291045942.hdf"
2014-08-11,70000,"MOD09CMA.A2014223.006.2015289063715.hdf"
2014-08-04,NA,"MOD09CMA.A2014216.006.2015288195640.hdf"
2014-08-26,64000,"MOD09CMA.A2014238.006.2015289132020.hdf"
2014-11-28,NA,"MOD09CMA.A2014332.006.2015292070257.hdf"
2014-10-26,NA,"MOD09CMA.A2014299.006.2015291055153.hdf"
2014-10-17,NA,"MOD09CMA.A2014290.006.2015291013331.hdf"
2014-08-25,79000,"MOD09CMA.A2014237.006.2015289132118.hdf"
2014-10-08,27000,"MOD09CMA.A2014281.006.2015291102845.hdf"
2014-08-19,105000,"MOD09CMA.A2014231.006.2015289041319.hdf"
2014-08-12,140000,"MOD09CMA.A2014224.006.2015289063333.hdf"
2014-09-03,57000,"MOD09CMA.A2014246.006.2015289185349.hdf"
2014-12-06,NA,"MOD09CMA.A2014340.006.2015292081333.hdf"
2014-11-03,41000,"MOD09CMA.A2014307.006.2015291231804.hdf"
2014-10-25,219000,"MOD09CMA.A2014298.006.2015291040748.hdf"
2014-09-02,74000,"MOD09CMA.A2014245.006.2015289191254.hdf"
2014-10-16,40000,"MOD09CMA.A2014289.006.2015291112655.hdf"
2014-08-20,72000,"MOD09CMA.A2014232.006.2015289102859.hdf"
2014-08-27,56000,"MOD09CMA.A2014239.006.2015289131309.hdf"
2014-09-11,62000,"MOD09CMA.A2014254.006.2015289133531.hdf"
2014-12-14,NA,"MOD09CMA.A2014348.006.2015293221442.hdf"
2014-11-11,NA,"MOD09CMA.A2014315.006.2015292013124.hdf"
2014-11-02,38000,"MOD09CMA.A2014306.006.2015291224632.hdf"
2014-09-10,54000,"MOD09CMA.A2014253.006.2015289131534.hdf"
2014-09-04,38000,"MOD09CMA.A2014247.006.2015289130243.hdf"
2014-08-28,64000,"MOD09CMA.A2014240.006.2015289132840.hdf"
2014-10-24,32000,"MOD09CMA.A2014297.006.2015291111125.hdf"
2014-09-19,NA,"MOD09CMA.A2014262.006.2015289123009.hdf"
2014-12-22,NA,"MOD09CMA.A2014356.006.2015293220317.hdf"
2014-11-19,NA,"MOD09CMA.A2014323.006.2015292035931.hdf"
2014-11-10,49000,"MOD09CMA.A2014314.006.2015292000956.hdf"
2014-09-12,53000,"MOD09CMA.A2014255.006.2015289185915.hdf"
2014-09-18,220000,"MOD09CMA.A2014261.006.2015289122335.hdf"
2014-11-01,118000,"MOD09CMA.A2014305.006.2015291225412.hdf"
2014-09-05,38000,"MOD09CMA.A2014248.006.2015289184546.hdf"
2014-12-30,40000,"MOD09CMA.A2014364.006.2015293222459.hdf"
2014-11-18,55000,"MOD09CMA.A2014322.006.2015292020114.hdf"
2014-11-27,NA,"MOD09CMA.A2014331.006.2015292063728.hdf"
2014-09-27,21000,"MOD09CMA.A2014270.006.2015291045557.hdf"
2014-09-26,NA,"MOD09CMA.A2014269.006.2015291033637.hdf"
2014-09-20,480000,"MOD09CMA.A2014263.006.2015289123105.hdf"
2014-11-09,46000,"MOD09CMA.A2014313.006.2015292094611.hdf"
2014-09-13,25000,"MOD09CMA.A2014256.006.2015289190534.hdf"
